notice_date,reason,company,address,county,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
3/20/2020,Temporary Unit Closing,Unity House of Troy,"435 4th Street Troy, NY 12180 AND 50 Philip Street Albany, NY 12207",Rensselaer/Albany County,(518) 274-2607 Ext,Daycare,65,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Unit Closing
3/18/2020,Temporary Plant Layoff,Brockport Auxiliary Service Corporation (BASC),"350 New Campus Drive Brockport, NY 14420",Monroe County,(585) 395-2652,-----,415,0,3/22/2020,COVID-19,"CSEA, Inc. Local 1000, AFSCME, AFL-CIO, Local 624",Temporary Plant Layoff
3/18/2020,Temporary Plant Layoff,BLT Prime Lexington,"1032 Lexington Ave New York, NY 10021",New York County,(212) 688-2701,Restaurant,55,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,Temporary Plant Layoff,BLT Steak,"106 East 57th St New York, NY 10022",New York County,(212) 688-2701,Restaurant,131,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,Temporary Plant Layoff,Casa Nonna,"310 West 38th Street New York, NY 10018",New York County,(212) 688-2701,Restaurant,63,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,Temporary Plant Layoff,The Wayfarer,"101 West 57th Street New York, NY 10019",New York County,(212) 688-2701,Restaurant,107,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,Temporary Plant Closing,BLT Steak White Plains,"221 Main Street White Plains, NY 10601",Westchester County,(212) 688-2701,Restaurant,58,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/16/2020,Temporary Plant Layoff,"Costume Armour, Inc.","P.O.Box 85, 2 Mill Street Cornwall, NY 12518",Orange County,(845) 863-5322,Clothing Manufacturing,0,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,Temporary Plant Closing,The Rag Trader & Bo Peep Cocktail and Highball Store,"70 West 36th Street New York, NY 10018",New York County,(917) 261-5495,Restaurant,77,77,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/15/2020,Temporary Plant Layoff,"NoMad Hotels, LLC","1170 Broadway New York, NY",New York County,(212) 796-1500,Hotel,39,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,Temporary Plant Closing,"MFRF Enterprises Inc., Street Taco","358 3rd Ave. New York, NY 10016",New York County,(917) 261-5495,Restaurant,23,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/17/2020,Temporary Plant Layoff,Times Square Barbeque Inc. aka Virgil's Real Barbecue,"152 W 44th Street New York, NY 10036",New York County,(212) 675-7722,Restaurant,143,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,Temporary Plant Closing,Citusa Park Ave LLC dba IBEROSTAR 70 Park Avenue,"70 Park Avenue New York, NY 10016",New York County,(212) 973-2466,Hotel,59,59,3/29/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Closing
3/18/2020,Temporary Plant Closing,"20 Times Rest LLC - 701 West, Lobby Bar, Paradise Club, and The Terrace and Outdoor Gardens","701 7th Ave. New York, NY 10036",New York County,(212) 261-5301,Restaurant,292,292,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/16/2020,Temporary Plant Layoff,"88 Ninth Avenue Hospitality, LLC dba Catch Steak","88 Ninth Ave. New York, NY 10011",New York County,(212) 627-1235 Ext,Restaurant,330,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,Temporary Plant Layoff,"GG Union Square, LLC dba Irvington","201 Park Ave South New York, NY 10003",New York County,(212) 750-6361 Ext,Restaurant,63,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/20/2020,Plant Closing,Cutler,"4 NYC locations New York/Brooklyn, NY",New York/Kings County,(646) 250-1594,Salon,0,0,3/17/2020,COVID-19,The employees are not represented by a union,Plant Closing
3/20/2020,Temporary Plant Closing,"Ykg Corp, Wallse - Café Sabarsky","1048 Fifth Ave. New York, NY 10021",New York County,(917) 415-5574,Restaurant,29,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/17/2020,Temporary Plant Layoff,"GG LES, LLC dba Mr. Purple","180 Orchard St. New York, NY 10002",New York County,(212) 750-6361 Ext,Restaurant,89,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/15/2020,Temporary Plant Layoff,"Progressive Restaurant LLC, Cote Korean Steakhouse","16 West 22nd Street New York, NY 10010",New York County,(917) 589-6961,Restaurant,88,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/15/2020,Temporary Plant Closing,Cassa NY Restaurant LLC dba Butter,"70 West 45th Street New York, NY 10036",New York County,(415) 225-5373,Restaurant,91,0,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/16/2020,Temporary Plant Layoff,"Lexington Project Managers, LLC dba Lexington Brass","517 Lexington Ave. New York, NY 10017",New York County,(212) 627-1235 Ext,Restaurant,81,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/14/2020,Temporary Plant Layoff,"La Pecora Bianca Holdings, LLC and LPB1 LLC","5 NYC sites New York, NY",New York County,(646) 202-3003,Restaurant,134,0,3/14/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,Temporary Plant Closing,"Flywheel Sports, Inc.","10 NYC locations New York, NY and Brooklyn, NY",New York/Kings County,(509) 993-7505,Gym,278,278,3/21/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/17/2020,Temporary Plant Layoff,"GG TWA, LLC - Sunken Lounge, Connie, & The Pool","TWA Hotel, JFK International Airport Jamaica, NY 11430",Queens County,(212) 750-6361 Ext,Hotel,73,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,Temporary Plant Layoff,The Holiday Inn Saratoga Springs (JLK Global Fund US3 Inc.),"232 Broadway Saratoga Springs, NY 12866",Saratoga County,(518) 845-4550 Ext,Hotel,62,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/16/2020,Temporary Plant Layoff,"Uniquest Hospitality, LLC (Embassy Suites)","200 Delaware Ave Buffalo, NY 14202",Erie County,(716) 834-5000,Hotel,22,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,Temporary Plant Layoff,"Terrace on the Park (Crystal Ball Group, LLC)","52-11 111th Street Corona, NY 11368",Queens County,(718) 592-5000,Venue,198,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/16/2020,Temporary Plant Closing,Bold Food Lafayette Street dba Gato,"324 Lafayette St. New York, NY",New York County,(718) 913-9640,Restaurant,61,61,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/16/2020,Temporary Plant Closing,Saltbae LLC dba Saltbae Burger,"220 Park Ave. New York, NY 10003",New York County,(212) 315-3660,Restaurant,0,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/18/2020,Temporary Plant Layoff,Songren Management Corp.,"16 locations New York/Long Island City/Brooklyn, NY",New York/Kings/Queens County,(646) 209-8242,Retail,126,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,Temporary Plant Layoff,"OSM Aviation, Inc.","JFK Terminal 1, JFK International Airport Queens, NY 11430",New York County,(954) 257-3273,Airport Support,225,0,3/12/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,Temporary Plant Layoff,Lastrada Restaurant LLC,"2 Dingle Ridge Road North Salem, NY 10560",Westchester County,(347) 996-8430,Restaurant,0,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,Temporary Plant Layoff,"Kuei Luck Enrichment Center, Inc. and Kuei Luck Early Childhood Center, LLC","195-05 69th Ave. Fresh Meadowns, NY 11365",Queens County,(718) 679-9908,Education,73,0,3/19/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,Temporary Plant Layoff,Mercer 1 LLC dba The Mercer Hotel,"147 Mercer St. New York, NY 10012",New York County,(212) 965-3800,Hotel,33,0,3/19/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/20/2020,Temporary Plant Layoff,"The Maines Paper & Food Service, Inc.","Broome Corporate Pkwy. (2 locations) Conklin, NY 13748",Broome County,(607) 779-1343,Distribution,340,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,Temporary Plant Layoff,Manhasset Restaurant LLC d/b/a Cipollini,"2110 C Northern Blvd. Manhasset, NY 11030",Nassau County,(516) 627-0021,Restaurant,76,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,Temporary Plant Layoff,Roslyn Hospitality LLC,"1305 Old Northern Blvd. Roslyn, NY 11576",Nassau County,(516) 627- 0021,Restaurant,75,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,Temporary Plant Layoff,Wheatley Restaurant LLC,"400 Wheatley Plaza Greenvale, NY 11548",Suffolk County,(516) 627-0021,Restaurant,63,63,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,Temporary Plant Closing,NAYA Holdings LLC,"c/o NAYA Express Inc. 688 Third Avenue New York, NY 10017",New York County,(347) 200-3728,Restaurant,3,207,3/17/2020,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/16/2020,Plant Closing,"PDNYC, LLC","530 West 27th Street New York, NY 10001",New York County,(212) 904-1880,Theater,189,189,3/6/2020,COVID-19,The employees are not represented by a union,Plant Closing
3/16/2020,Plant Closing,"SleepNoMore N.A., LLC","530 West 27th Street New York, NY 10001",New York County,(212) 904-1880,Restaurant,9,9,3/6/2020,COVID-19,The employees are not represented by a union,Plant Closing
3/17/2020,Temporary Plant Closing,"Hakkasan Holdings, LLC, d/b/a Hakkasan Group","311 W 43rd Street New York, NY 10036",New Yok County,(702) 212-8804 Ext,Restaurant,95,95,3/13/2020,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/18/2020,Temporary Plant Closing,"Taylor Spellman New York, LLC","423 West 43rd Street, Frnt one New York, NY 10036",New York County,(917) 703-3720,Interior designer,2,2,3/17/2020,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/17/2020,Temporary Plant Closing,The Inns of Aurora,"PO Box 272, 391 Main Street Aurora, NY 13021",Cayuga County,(315) 364-8020,Hospitality,96,154,3/17/2020,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/16/2020,Temporary Plant Closing,Le District,"225 Liberty Street New York, NY 10281",New York County,(212) 981-8588,French Restaurant,272,272,First,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/16/2020,Temporary Plant Closing,Wagamama USA LLC (Wagamama Restaurant),"605 Third Avenue New York, NY 10010",New York County,(857) 800-5856,Restaurant,46,46,3/17/2020,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/18/2020,Temporary Plant Closing,"Arts Center and Theater of Schenectady, Inc. d/b/a Proctors","432 State Street Schenectady, NY 12305",Schenectady County,(518) 382-3884,Performing Arts Theater,117,117,3/20/2020,COVID-19,International Alliance of Theatrical Stage Employees Local 14,Temporary Plant Closing
3/14/2020,Temporary Closing,The Crystal Room LP dba Blue Ribbon Brasserie (10 sites in NYC),"Various Sites in NYC New York, NY 10012",New York County,(212) 229- 0404,Restaurant,36,404,3/14/2020,COVID-19,The employees are not represented by a union,Temporary Closing
3/20/2020,Temporary Closing,"Principessa SOHO LLC, dba Little Prince","199 Prince Street New York, NY 10023",New York County,(917) 664-7164,Restaurant,43,43,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Closing
3/20/2020,Temporary Closing,"PRINKIPAS LLC, dba LOLA TAVERNA","210 Avenue of Americas New York, NY 10014",New York County,(917) 664-7164,Restaurant,23,23,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Closing
3/23/2020,Temporary Layoff,MFPJJRT Enterprises Inc. dba Anthony's Pier 9,"2975 Route 9W New Windsor, NY 12553",Orange County,(845) 420-7107,Restaurant,100,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Layoff
3/23/2020,Temporary Layoff,Ribworks dba Billy Joe's Ribworks,"26 Front Street Newburgh, NY 12550",Orange County,(845) 420-7107,Restaurant,82,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Layoff
3/23/2020,Temporary Layoff,Bondib Hotel dba The Poughkeepsie Grand Hotel,"40 Civic Center Plaza Poughkeepsie, NY 12601",Dutchess County,(845) 420-7107,Hotel,102,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Layoff
3/23/2020,Temporary Plant Layoff,"Waterfront Management, LLC dba Shadows on the Hudson","176 Rinaldi Blvd. Poughkeepsie, NY 12601",Dutchess County,(845) 420-7107,Restaurant,72,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,Temporary Plant Closing,"The REP Manager, LLC","111 North Pearl Street Albany, NY 12207",Albany County,(518) 382-3884,Performing Arts Theater,1,1,3/20/2020,COVID-19,The employee is not represented by a union.,Temporary Plant Closing
3/18/2020,Temporary Plant Closing,"UPH Saratoga Manager, LLC","25 Washington Street Saratoga, NY 12866",Saratoga County,(518) 382-3884,Performing Arts Theater,3,3,3/20/2020,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/23/2020,Temporary Plant Layoff,"Torches on the Hudson, LLC dba Blu Pointe","120 Front Street c Newburgh, NY 12550",Orange County,(845) 420-7107,Restaurant,76,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,Temporary Plant Closing,"PT Redevelopment, LLC","432 State Street Schenectady, NY 12305",Schenectady County,(518) 382-3884,Performing Arts Theater,1,1,3/20/2020,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/23/2020,Temporary Layoff,"Poughkeepsie Landing, LLC dba The Grandview","176 Rinaldi Blvd. Poughkeepsie, NY 12601",Dutchess County,(845) 420-7107,Event Venue,69,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Layoff
3/19/2020,Temporary Layoff,Washington Place dba Blue Hill,"75 Washington Place New York, NY 10011",New York County,(914) 366-9606,Restaurant,21,0,3/19/2020,COVID-19,The employees are not represented by a union,Temporary Layoff
3/16/2020,Temporary Plant Closing,"568 Amsterdam, LLC dba Sirenetta","568 Amsterdam Avenue New York, NY 10024",New York County,(212) 799-2666,Restaurant,40,40,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/16/2020,Temporary Plant Closing,"DLA Restaurants, LLC dba The Mermaid Oyster Bar","79 MacDougal Street New York, NY 10012",New York County,(212) 799-2666,Restaurant,37,37,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/18/2020,Temporary Plant Closing,RBG Brooklyn LLC - SUGARCANE Raw Bar Grill,"55 Water Street Unit 1A Brooklyn, NY 11201",Kings County,(305) 586-9683,Restaurant,95,95,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/19/2020,Temporary Plant Layoff,Blue Hill at Stone Barns LLC dba Blue Hill at Stone Barns,"630 Bedford Road Pocantico Hills, NY 10591",Westchester County,(914) 366-9606,Restaurant,116,116,3/19/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,Temporary Plant Closing,Capital Repertory Company,"111 North Pearl Street Albany, NY 12207",Albany County,(518) 382-3884,Performing Arts Theater,31,31,3/20/2020,COVID-19,American Federation of Musicians Local 85-133,Temporary Plant Closing
